date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:58:05	3144/3144	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Apr%202019%2021:02:43%20GMT	http://i.st-firmy.net/9qqsgvs/eeg-biofeedback-quantum-holopedia.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qqsgvs/eeg-biofeedback-quantum-holopedia.jpg	(from http://quantum-holopedia.firmy.net/eeg-biofeedback,557S.html)
10:58:11	62155/62155	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Nov%202019%2015:29:49%20GMT	http://i.st-firmy.net/9qw9b8l/quantum-holopedia-biorezonans-healy.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qw9b8l/quantum-holopedia-biorezonans-healy.jpg	(from http://quantum-holopedia.firmy.net/biorezonans-healy,VS5X.html)
10:58:12	55812/55812	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Nov%202019%2015:29:53%20GMT	http://i.st-firmy.net/9qw9bkl/krakow-biorezonans-healy.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qw9bkl/krakow-biorezonans-healy.jpg	(from http://quantum-holopedia.firmy.net/biorezonans-healy,VS5X.html)
10:58:12	3191/3191	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Feb%202020%2009:33:22%20GMT	http://i.st-firmy.net/9qwftrs/eeg-biofeedback-i-biorezonans-healy-quantum-holopedia.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qwftrs/eeg-biofeedback-i-biorezonans-healy-quantum-holopedia.jpg	(from http://quantum-holopedia.firmy.net/eeg-biofeedback-i-biorezonans-healy,MSSM.html)
10:58:13	4037/4037	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2021:27:27%20GMT	http://i.st-firmy.net/9qwpkfs/healy-bioresonance-krakow.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qwpkfs/healy-bioresonance-krakow.jpg	(from http://quantum-holopedia.firmy.net/healy-bioresonance,MYR2.html)
10:58:13	52179/52179	---M--	200	added ('OK')	image/jpeg	date:Fri,%2019%20Apr%202019%2021:02:43%20GMT	http://i.st-firmy.net/9qqsgvl/eeg-biofeedback-quantum-holopedia.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qqsgvl/eeg-biofeedback-quantum-holopedia.jpg	(from http://quantum-holopedia.firmy.net/eeg-biofeedback,557S.html)
10:58:14	3496/3496	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202019%2018:45:42%20GMT	http://i.st-firmy.net/9qw9hms/biorezonatory-quantum-holopedia.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qw9hms/biorezonatory-quantum-holopedia.jpg	(from http://quantum-holopedia.firmy.net/biorezonatory,MW7R.html)
10:58:16	98854/98854	---M--	200	added ('OK')	image/jpeg	date:Sat,%2023%20Nov%202019%2014:31:11%20GMT	http://i.st-firmy.net/9qw9bhl/quantum-holopedia-krakow-biorezonans-healy.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qw9bhl/quantum-holopedia-krakow-biorezonans-healy.jpg	(from http://quantum-holopedia.firmy.net/biorezonans-healy,VS5X.html)
10:58:17	4648/4648	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20May%202019%2013:26:44%20GMT	http://i.st-firmy.net/9qqdcys/holobiofeedback-quantum-holopedia.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qqdcys/holobiofeedback-quantum-holopedia.jpg	(from http://quantum-holopedia.firmy.net/holobiofeedback,5732.html)
10:58:19	25705/25705	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Nov%202019%2018:45:42%20GMT	http://i.st-firmy.net/9qw9hml/biorezonatory-quantum-holopedia.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qw9hml/biorezonatory-quantum-holopedia.jpg	(from http://quantum-holopedia.firmy.net/biorezonatory,MW7R.html)
10:58:20	52191/52191	---M--	200	added ('OK')	image/jpeg	date:Mon,%2024%20Feb%202020%2009:33:22%20GMT	http://i.st-firmy.net/9qwftrl/eeg-biofeedback-i-biorezonans-healy-quantum-holopedia.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qwftrl/eeg-biofeedback-i-biorezonans-healy-quantum-holopedia.jpg	(from http://quantum-holopedia.firmy.net/eeg-biofeedback-i-biorezonans-healy,MSSM.html)
10:58:21	3959/3959	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20May%202019%2017:10:28%20GMT	http://i.st-firmy.net/9qqf67s/holobiofeedback-krasieniec-zakupny.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qqf67s/holobiofeedback-krasieniec-zakupny.jpg	(from http://quantum-holopedia.firmy.net/holobiofeedback,5732.html)
10:58:24	67721/67721	---M--	200	added ('OK')	image/jpeg	date:Thu,%2009%20Jan%202020%2021:27:28%20GMT	http://i.st-firmy.net/9qwpkfl/healy-bioresonance-krakow.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qwpkfl/healy-bioresonance-krakow.jpg	(from http://quantum-holopedia.firmy.net/healy-bioresonance,MYR2.html)
10:58:25	3885/3885	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20May%202019%2017:14:47%20GMT	http://i.st-firmy.net/9qqf1qs/quantum-holopedia-biofeedback-holobiofeedback.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qqf1qs/quantum-holopedia-biofeedback-holobiofeedback.jpg	(from http://quantum-holopedia.firmy.net/holobiofeedback,5732.html)
10:58:27	58237/58237	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20May%202019%2013:26:44%20GMT	http://i.st-firmy.net/9qqdcyl/holobiofeedback-quantum-holopedia.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qqdcyl/holobiofeedback-quantum-holopedia.jpg	(from http://quantum-holopedia.firmy.net/holobiofeedback,5732.html)
10:58:27	20220/20220	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:58:24%20GMT	http://quantum-holopedia.firmy.net/biofeedback.html	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/biofeedback.html	(from http://quantum-holopedia.firmy.net/holobiofeedback,5732.html)
10:58:29	46174/46174	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20May%202019%2017:14:48%20GMT	http://i.st-firmy.net/9qqf1ql/quantum-holopedia-biofeedback-holobiofeedback.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qqf1ql/quantum-holopedia-biofeedback-holobiofeedback.jpg	(from http://quantum-holopedia.firmy.net/holobiofeedback,5732.html)
10:58:29	61968/61968	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20May%202019%2017:10:28%20GMT	http://i.st-firmy.net/9qqf67l/holobiofeedback-krasieniec-zakupny.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qqf67l/holobiofeedback-krasieniec-zakupny.jpg	(from http://quantum-holopedia.firmy.net/holobiofeedback,5732.html)
10:58:31	17433/17433	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Jul%202016%2020:57:50%20GMT	http://i.st-firmy.net/995yd3s/referencja-od-firmy-kktrans.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/995yd3s/referencja-od-firmy-kktrans.png	(from http://quantum-holopedia.firmy.net/referencje.html)
10:58:33	10013/10013	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2017:26:12%20GMT	http://i.st-firmy.net/99kkyss/referencja-od-firmy-mard-consulting-mikkel-aagaard.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/99kkyss/referencja-od-firmy-mard-consulting-mikkel-aagaard.png	(from http://quantum-holopedia.firmy.net/referencje.html)
10:58:36	97242/97242	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:58:27%20GMT	http://quantum-holopedia.firmy.net/kktrans,ref,QWRB.html	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/kktrans,ref,QWRB.html	(from http://quantum-holopedia.firmy.net/referencje.html)
10:58:39	16351/16351	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202016%2019:51:27%20GMT	http://i.st-firmy.net/99k5yxs/referencja-od-firmy-wadowscy-sp-z-oo.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/99k5yxs/referencja-od-firmy-wadowscy-sp-z-oo.png	(from http://quantum-holopedia.firmy.net/referencje.html)
10:58:39	97382/97382	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:58:29%20GMT	http://quantum-holopedia.firmy.net/mard-consulting-mikkel-aagaard,ref,QQBP.html	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/mard-consulting-mikkel-aagaard,ref,QQBP.html	(from http://quantum-holopedia.firmy.net/referencje.html)
10:58:39	6883/6883	---M--	200	added ('OK')	image/jpeg	date:Mon,%2016%20Mar%202020%2008:57:56%20GMT	http://i.st-firmy.net/9qw8b8m/foto.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/9qw8b8m/foto.jpg	(from http://quantum-holopedia.firmy.net/aktualnosci.html?n=Q4NX)
10:58:41	17467/17467	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:58:38%20GMT	http://quantum-holopedia.firmy.net/aktualnosci.html	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/aktualnosci.html	(from http://quantum-holopedia.firmy.net/aktualnosci.html?n=Q4NX)
10:58:42	97316/97316	---MC-	200	added ('OK')	text/html	date:Mon,%2004%20Jan%202021%2009:58:33%20GMT	http://quantum-holopedia.firmy.net/wadowscy-sp-z-oo,ref,QW38.html	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/quantum-holopedia.firmy.net/wadowscy-sp-z-oo,ref,QW38.html	(from http://quantum-holopedia.firmy.net/referencje.html)
10:58:43	234896/234896	---M--	200	added ('OK')	text/css	date:Thu,%2012%20Nov%202020%2009:17:16%20GMT	http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/css/desktop,2b35494fec6.css	(from http://quantum-holopedia.firmy.net/kktrans,ref,QWRB.html)
10:58:51	46619/46619	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2000:18:50%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/f91ea193845a3762e94ccc42e8ec1f21.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/f91ea193845a3762e94ccc42e8ec1f21.jpg	(from http://quantum-holopedia.firmy.net/galeria.html?p=2)
10:58:51	48645/48645	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Mar%202019%2020:33:07%20GMT	http://i.st-firmy.net/c/409/4094794/gallery/265302a35a6d6c5a7e13236a07f84268.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/c/409/4094794/gallery/265302a35a6d6c5a7e13236a07f84268.jpg	(from http://quantum-holopedia.firmy.net/galeria.html?p=2)
10:58:58	42370/42370	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-icons_06.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-icons_06.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:01	13877/13877	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-icons-trades.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-icons-trades.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:02	108146/108146	---M--	200	added ('OK')	image/png	date:Sun,%2015%20May%202016%2017:26:12%20GMT	http://i.st-firmy.net/99kkysm/referencja-od-firmy-mard-consulting-mikkel-aagaard.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/99kkysm/referencja-od-firmy-mard-consulting-mikkel-aagaard.png	(from http://quantum-holopedia.firmy.net/mard-consulting-mikkel-aagaard,ref,QQBP.html)
10:59:04	15151/15151	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-icons-deals.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-icons-deals.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:08	23856/23856	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-buttons_01.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-buttons_01.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:08	34027/34027	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/top-background.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/top-background.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:09	5426/5426	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/search-history-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/search-history-bg.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:10	3956/3956	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/change-city-a-background.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/change-city-a-background.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:12	24738/24738	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/map-cover-bg.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/map-cover-bg.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:13	1098/1098	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/logo-middle.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/logo-middle.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:13	2428/2428	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/logo@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/logo@2x.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:14	2322/2322	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/logo-middle@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/logo-middle@2x.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:16	34057/34057	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/cards/mapa-big.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/cards/mapa-big.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:18	12818/12818	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-icons-others.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-icons-others.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:18	357/357	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/knowledgeBase/arrow-circle-bg.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/knowledgeBase/arrow-circle-bg.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:19	685/685	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/knowledgeBase/arrow-circle-bg@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/knowledgeBase/arrow-circle-bg@2x.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:19	221869/221869	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Jul%202016%2020:57:50%20GMT	http://i.st-firmy.net/995yd3m/referencja-od-firmy-kktrans.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/995yd3m/referencja-od-firmy-kktrans.png	(from http://quantum-holopedia.firmy.net/kktrans,ref,QWRB.html)
10:59:19	114/114	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/company-for-today-bgr.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/company-for-today-bgr.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:20	39620/39620	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/advertise-info-bg.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/advertise-info-bg.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:23	15766/15766	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/change-city-background.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/change-city-background.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:23	79/79	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/bullet-c.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/bullet-c.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:23	208475/208475	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jun%202016%2019:51:27%20GMT	http://i.st-firmy.net/99k5yxm/referencja-od-firmy-wadowscy-sp-z-oo.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/i.st-firmy.net/99k5yxm/referencja-od-firmy-wadowscy-sp-z-oo.png	(from http://quantum-holopedia.firmy.net/wadowscy-sp-z-oo,ref,QW38.html)
10:59:23	99/99	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/bullet-c@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/bullet-c@2x.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:24	85/85	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/bullet-d.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/bullet-d.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:24	97/97	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/bullet-d@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/bullet-d@2x.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:24	107/107	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/bullet-e.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/bullet-e.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:24	85/85	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/bullet-b.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/bullet-b.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:25	44643/44643	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-buttons_01@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-buttons_01@2x.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:25	116/116	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/bullet-e@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/bullet-e@2x.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:25	116/116	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/bullet-b@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/bullet-b@2x.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:26	1070/1070	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/landings/msw/arrow-down.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/landings/msw/arrow-down.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:32	102434/102434	---M--	200	added ('OK')	image/png	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/sprite-icons_06@2x.png	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/sprite-icons_06@2x.png	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:33	44772/44772	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-first-bg.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-first-bg.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:34	47787/47787	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-second-bg.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-second-bg.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:35	16534/16534	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-first-mod-a-bg.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-first-mod-a-bg.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:35	14179/14179	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-second-mod-a-bg.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-second-mod-a-bg.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:38	26759/26759	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-first-mod-b-bg.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-first-mod-b-bg.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
10:59:39	22766/22766	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Feb%202019%2013:40:18%20GMT	http://s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-second-mod-b-bg.jpg	C:/Users/TimeWaver%20User/Videos/HolonIQ/firmz%20QH%20PiU/s.st-firmy.net/firmy/gfx/fpi/fpi-testimonials-second-mod-b-bg.jpg	(from http://s.st-firmy.net/firmy/css/desktop,2b35494fec6.css)
